,Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,PERIODIC_BREATHING,labels_periodic
1218,"06:51:22AM Feb 7, 2022",97,80,0,0,0,0,0
1219,"06:51:26AM Feb 7, 2022",97,81,0,0,0,0,0
1220,"06:51:30AM Feb 7, 2022",97,73,0,0,0,0,0
1221,"06:51:34AM Feb 7, 2022",97,73,0,0,0,0,0
1222,"06:51:38AM Feb 7, 2022",97,72,0,0,0,0,0
1223,"06:51:42AM Feb 7, 2022",97,63,0,0,0,0,0
1224,"06:51:46AM Feb 7, 2022",97,70,0,0,0,0,0
1225,"06:51:50AM Feb 7, 2022",97,72,0,0,0,0,0
1226,"06:51:54AM Feb 7, 2022",96,67,0,0,0,0,0
1227,"06:51:58AM Feb 7, 2022",97,76,0,0,0,0,0
1228,"06:52:02AM Feb 7, 2022",97,82,0,0,0,0,0
1229,"06:52:06AM Feb 7, 2022",97,81,0,0,0,0,0
1230,"06:52:10AM Feb 7, 2022",96,79,0,0,0,0,0
1231,"06:52:14AM Feb 7, 2022",96,79,0,0,0,0,0
1232,"06:52:18AM Feb 7, 2022",96,77,0,0,0,0,0
1233,"06:52:22AM Feb 7, 2022",96,73,0,0,0,0,0
1234,"06:52:26AM Feb 7, 2022",96,73,0,0,0,0,0
1235,"06:52:30AM Feb 7, 2022",96,73,0,0,0,0,0
1236,"06:52:34AM Feb 7, 2022",96,76,0,0,0,0,0
1237,"06:52:38AM Feb 7, 2022",96,80,0,0,0,0,0
1238,"06:52:42AM Feb 7, 2022",97,74,0,0,0,0,0
1239,"06:52:46AM Feb 7, 2022",97,67,0,0,0,0,0
1240,"06:52:50AM Feb 7, 2022",96,68,0,0,0,0,0
1241,"06:52:54AM Feb 7, 2022",96,72,0,0,0,0,0
1242,"06:52:58AM Feb 7, 2022",97,77,0,0,0,0,0
1243,"06:53:02AM Feb 7, 2022",96,74,3,0,0,0,0
1244,"06:53:06AM Feb 7, 2022",96,74,3,0,0,0,0
1245,"06:53:10AM Feb 7, 2022",96,76,5,0,0,0,0
1246,"06:53:14AM Feb 7, 2022",96,76,19,0,0,0,0
1247,"06:53:18AM Feb 7, 2022",96,76,18,0,0,0,0
1248,"06:53:22AM Feb 7, 2022",96,76,60,0,0,0,0
1249,"06:53:26AM Feb 7, 2022",96,76,15,0,0,1,"06:53:26AM Feb 7, 2022"
1250,"06:53:30AM Feb 7, 2022",96,76,4,0,0,1,"06:53:30AM Feb 7, 2022"
1251,"06:53:34AM Feb 7, 2022",96,76,1,0,0,0,0
1252,"06:53:38AM Feb 7, 2022",97,81,1,0,0,0,0
1253,"06:53:42AM Feb 7, 2022",97,82,2,0,0,0,0
1254,"06:53:46AM Feb 7, 2022",97,76,2,0,0,0,0
1255,"06:53:50AM Feb 7, 2022",97,78,1,0,0,0,0
1256,"06:53:54AM Feb 7, 2022",97,84,1,0,0,0,0
1257,"06:53:58AM Feb 7, 2022",97,78,0,0,0,0,0
1258,"06:54:02AM Feb 7, 2022",97,77,0,0,0,0,0
1259,"06:54:06AM Feb 7, 2022",98,72,1,0,0,0,0
1260,"06:54:10AM Feb 7, 2022",98,76,0,0,0,0,0
1261,"06:54:14AM Feb 7, 2022",98,75,0,0,0,0,0
1262,"06:54:18AM Feb 7, 2022",99,71,0,0,0,0,0
1263,"06:54:22AM Feb 7, 2022",98,71,0,0,0,0,0
1264,"06:54:26AM Feb 7, 2022",99,73,0,0,0,0,0
1265,"06:54:30AM Feb 7, 2022",99,74,0,0,0,0,0
1266,"06:54:34AM Feb 7, 2022",99,69,0,0,0,0,0
1267,"06:54:38AM Feb 7, 2022",98,67,3,0,0,0,0
1268,"06:54:42AM Feb 7, 2022",98,70,2,0,0,0,0
1269,"06:54:46AM Feb 7, 2022",98,66,3,0,0,0,0
1270,"06:54:50AM Feb 7, 2022",98,69,0,0,0,0,0
1271,"06:54:54AM Feb 7, 2022",98,70,0,0,0,0,0
1272,"06:54:58AM Feb 7, 2022",98,69,0,0,0,0,0
1273,"06:55:02AM Feb 7, 2022",98,70,0,0,0,0,0
1274,"06:55:06AM Feb 7, 2022",98,70,0,0,0,0,0
1275,"06:55:10AM Feb 7, 2022",98,70,9,0,0,0,0
1276,"06:55:14AM Feb 7, 2022",98,71,2,0,0,0,0
1277,"06:55:18AM Feb 7, 2022",98,72,11,0,0,0,0
1278,"06:55:22AM Feb 7, 2022",98,72,1,0,0,0,0
1279,"06:55:26AM Feb 7, 2022",98,76,2,0,0,0,0
1280,"06:55:30AM Feb 7, 2022",98,72,0,0,0,0,0
1281,"06:55:34AM Feb 7, 2022",97,67,0,0,0,0,0
1282,"06:55:38AM Feb 7, 2022",97,64,0,0,0,0,0
1283,"06:55:42AM Feb 7, 2022",97,63,0,0,0,0,0
1284,"06:55:46AM Feb 7, 2022",98,65,0,0,0,0,0
1285,"06:55:50AM Feb 7, 2022",98,71,2,0,0,0,0
1286,"06:55:54AM Feb 7, 2022",98,76,0,0,0,0,0
1287,"06:55:58AM Feb 7, 2022",98,76,0,0,0,0,0
1288,"06:56:02AM Feb 7, 2022",98,73,3,0,0,0,0
1289,"06:56:06AM Feb 7, 2022",98,71,0,0,0,0,0
1290,"06:56:10AM Feb 7, 2022",98,75,2,0,0,0,0
1291,"06:56:14AM Feb 7, 2022",97,76,0,0,0,0,0
1292,"06:56:18AM Feb 7, 2022",97,78,0,0,0,0,0
1293,"06:56:22AM Feb 7, 2022",96,78,3,0,0,0,0
1294,"06:56:26AM Feb 7, 2022",96,71,0,0,0,0,0
1295,"06:56:30AM Feb 7, 2022",96,70,0,0,0,0,0
1296,"06:56:34AM Feb 7, 2022",97,70,6,0,0,0,0
1297,"06:56:38AM Feb 7, 2022",98,70,0,0,0,0,0
1298,"06:56:42AM Feb 7, 2022",97,80,1,0,0,0,0
1299,"06:56:46AM Feb 7, 2022",97,82,0,0,0,0,0
1300,"06:56:50AM Feb 7, 2022",98,74,0,0,0,0,0
1301,"06:56:54AM Feb 7, 2022",98,67,0,0,0,0,0
1302,"06:56:58AM Feb 7, 2022",98,73,0,0,0,0,0
1303,"06:57:02AM Feb 7, 2022",97,76,0,0,0,0,0
1304,"06:57:06AM Feb 7, 2022",97,74,0,0,0,0,0
1305,"06:57:10AM Feb 7, 2022",97,77,5,0,0,0,0
1306,"06:57:14AM Feb 7, 2022",97,79,1,0,0,0,0
1307,"06:57:18AM Feb 7, 2022",97,79,14,0,0,0,0
1308,"06:57:22AM Feb 7, 2022",97,79,2,0,0,0,0
1309,"06:57:26AM Feb 7, 2022",96,80,4,0,0,0,0
1310,"06:57:30AM Feb 7, 2022",95,77,1,0,0,0,0
1311,"06:57:34AM Feb 7, 2022",94,75,1,0,0,0,0
1312,"06:57:38AM Feb 7, 2022",94,70,0,0,0,0,0
1313,"06:57:42AM Feb 7, 2022",96,69,0,0,0,0,0
1314,"06:57:46AM Feb 7, 2022",97,69,0,0,0,0,0
1315,"06:57:50AM Feb 7, 2022",98,72,1,0,0,0,0
1316,"06:57:54AM Feb 7, 2022",98,70,0,0,0,0,0
1317,"06:57:58AM Feb 7, 2022",98,75,0,0,0,0,0
1318,"06:58:02AM Feb 7, 2022",98,75,55,0,0,0,0
1319,"06:58:06AM Feb 7, 2022",98,75,9,0,0,0,0
1320,"06:58:10AM Feb 7, 2022",98,75,32,0,0,0,0
1321,"06:58:14AM Feb 7, 2022",98,76,1,0,0,0,0
1322,"06:58:18AM Feb 7, 2022",98,82,0,0,0,0,0
1323,"06:58:22AM Feb 7, 2022",98,84,1,0,0,0,0
1324,"06:58:26AM Feb 7, 2022",97,74,0,0,0,0,0
1325,"06:58:30AM Feb 7, 2022",96,72,1,0,0,0,0
1326,"06:58:34AM Feb 7, 2022",97,71,0,0,0,0,0
1327,"06:58:38AM Feb 7, 2022",97,74,0,0,0,0,0
1328,"06:58:42AM Feb 7, 2022",98,75,0,0,0,0,0
1329,"06:58:46AM Feb 7, 2022",98,77,0,0,0,0,0
1330,"06:58:50AM Feb 7, 2022",98,75,0,0,0,0,0
1331,"06:58:54AM Feb 7, 2022",97,67,1,0,0,0,0
1332,"06:58:58AM Feb 7, 2022",97,67,0,0,0,0,0
1333,"06:59:02AM Feb 7, 2022",97,68,0,0,0,0,0
1334,"06:59:06AM Feb 7, 2022",97,71,1,0,0,0,0
1335,"06:59:10AM Feb 7, 2022",97,72,0,0,0,0,0
1336,"06:59:14AM Feb 7, 2022",95,77,1,0,0,0,0
1337,"06:59:18AM Feb 7, 2022",94,74,0,0,0,0,0
1338,"06:59:22AM Feb 7, 2022",95,69,0,0,0,0,0
1339,"06:59:26AM Feb 7, 2022",95,66,0,0,0,0,0
1340,"06:59:30AM Feb 7, 2022",97,68,0,0,0,0,0
1341,"06:59:34AM Feb 7, 2022",97,72,0,0,0,0,0
1342,"06:59:38AM Feb 7, 2022",98,74,0,0,0,0,0
1343,"06:59:42AM Feb 7, 2022",98,66,0,0,0,0,0
1344,"06:59:46AM Feb 7, 2022",98,65,0,0,0,0,0
1345,"06:59:50AM Feb 7, 2022",98,62,0,0,0,0,0
1346,"06:59:54AM Feb 7, 2022",98,60,1,0,0,0,0
1347,"06:59:58AM Feb 7, 2022",98,62,0,0,0,0,0
1348,"07:00:02AM Feb 7, 2022",97,68,1,0,0,0,0
1349,"07:00:06AM Feb 7, 2022",97,69,0,0,0,0,0
1350,"07:00:10AM Feb 7, 2022",97,70,0,0,0,0,0
1351,"07:00:14AM Feb 7, 2022",97,66,0,0,0,0,0
1352,"07:00:18AM Feb 7, 2022",96,66,0,0,0,0,0
1353,"07:00:22AM Feb 7, 2022",95,67,0,0,0,0,0
1354,"07:00:26AM Feb 7, 2022",96,71,0,0,0,0,0
1355,"07:00:30AM Feb 7, 2022",98,67,0,0,0,0,0
1356,"07:00:34AM Feb 7, 2022",98,72,0,0,0,0,0
1357,"07:00:38AM Feb 7, 2022",98,74,0,0,0,0,0
1358,"07:00:42AM Feb 7, 2022",98,67,0,0,0,0,0
1359,"07:00:46AM Feb 7, 2022",97,71,0,0,0,0,0
1360,"07:00:50AM Feb 7, 2022",98,75,0,0,0,0,0
1361,"07:00:54AM Feb 7, 2022",97,76,0,0,0,0,0
1362,"07:00:58AM Feb 7, 2022",97,71,0,0,0,0,0
1363,"07:01:02AM Feb 7, 2022",95,72,0,0,0,0,0
1364,"07:01:06AM Feb 7, 2022",94,78,0,0,0,0,0
1365,"07:01:10AM Feb 7, 2022",91,79,0,0,0,0,0
1366,"07:01:14AM Feb 7, 2022",91,74,0,0,0,0,0
1367,"07:01:18AM Feb 7, 2022",94,72,0,0,0,0,0
1368,"07:01:22AM Feb 7, 2022",96,71,0,0,0,0,0
1369,"07:01:26AM Feb 7, 2022",96,75,0,0,0,0,0
1370,"07:01:30AM Feb 7, 2022",96,76,0,0,0,0,0
1371,"07:01:34AM Feb 7, 2022",96,82,0,0,0,0,0
1372,"07:01:38AM Feb 7, 2022",96,82,0,0,0,0,0
1373,"07:01:42AM Feb 7, 2022",96,66,0,0,0,0,0
1374,"07:01:46AM Feb 7, 2022",95,67,0,0,0,0,0
1375,"07:01:50AM Feb 7, 2022",95,75,0,0,0,0,0
1376,"07:01:54AM Feb 7, 2022",96,79,0,0,0,0,0
1377,"07:01:58AM Feb 7, 2022",96,72,0,0,0,0,0
1378,"07:02:02AM Feb 7, 2022",95,72,0,0,0,0,0
1379,"07:02:06AM Feb 7, 2022",94,74,0,0,0,0,0
1380,"07:02:10AM Feb 7, 2022",93,73,0,0,0,0,0
1381,"07:02:14AM Feb 7, 2022",93,68,0,0,0,0,0
1382,"07:02:18AM Feb 7, 2022",94,69,0,0,0,0,0
1383,"07:02:22AM Feb 7, 2022",95,78,0,0,0,0,0
1384,"07:02:26AM Feb 7, 2022",95,74,0,0,0,0,0
1385,"07:02:30AM Feb 7, 2022",95,69,0,0,0,0,0
1386,"07:02:34AM Feb 7, 2022",96,73,0,0,0,0,0
1387,"07:02:38AM Feb 7, 2022",95,76,0,0,0,0,0
1388,"07:02:42AM Feb 7, 2022",95,79,3,0,0,0,0
1389,"07:02:46AM Feb 7, 2022",95,75,1,0,0,0,0
1390,"07:02:50AM Feb 7, 2022",96,78,0,0,0,0,0
1391,"07:02:54AM Feb 7, 2022",96,77,0,0,0,0,0
1392,"07:02:58AM Feb 7, 2022",96,78,0,0,0,0,0
1393,"07:03:02AM Feb 7, 2022",95,81,1,0,0,0,0
1394,"07:03:06AM Feb 7, 2022",95,79,0,0,0,0,0
1395,"07:03:10AM Feb 7, 2022",96,76,1,0,0,0,0
1396,"07:03:14AM Feb 7, 2022",97,73,0,0,0,0,0
1397,"07:03:18AM Feb 7, 2022",98,69,0,0,0,0,0
1398,"07:03:22AM Feb 7, 2022",97,65,0,0,0,0,0
1399,"07:03:26AM Feb 7, 2022",97,67,0,0,0,0,0
1400,"07:03:30AM Feb 7, 2022",97,74,0,0,0,0,0
1401,"07:03:34AM Feb 7, 2022",98,73,0,0,0,0,0
1402,"07:03:38AM Feb 7, 2022",98,73,0,0,0,0,0
1403,"07:03:42AM Feb 7, 2022",97,70,0,0,0,0,0
1404,"07:03:46AM Feb 7, 2022",97,75,0,0,0,0,0
1405,"07:03:50AM Feb 7, 2022",97,70,0,0,0,0,0
1406,"07:03:54AM Feb 7, 2022",97,71,0,0,0,0,0
1407,"07:03:58AM Feb 7, 2022",97,67,0,0,0,0,0
1408,"07:04:02AM Feb 7, 2022",97,66,0,0,0,0,0
1409,"07:04:06AM Feb 7, 2022",96,66,0,0,0,0,0
1410,"07:04:10AM Feb 7, 2022",96,73,0,0,0,0,0
1411,"07:04:14AM Feb 7, 2022",96,76,0,0,0,0,0
1412,"07:04:18AM Feb 7, 2022",97,70,0,0,0,0,0
1413,"07:04:22AM Feb 7, 2022",97,67,0,0,0,0,0
1414,"07:04:26AM Feb 7, 2022",96,64,1,0,0,0,0
1415,"07:04:30AM Feb 7, 2022",96,61,0,0,0,0,0
1416,"07:04:34AM Feb 7, 2022",95,69,0,0,0,0,0
1417,"07:04:38AM Feb 7, 2022",95,73,0,0,0,0,0
1418,"07:04:42AM Feb 7, 2022",94,70,0,0,0,0,0
1419,"07:04:46AM Feb 7, 2022",94,74,0,0,0,0,0
1420,"07:04:50AM Feb 7, 2022",93,72,1,0,0,0,0
1421,"07:04:54AM Feb 7, 2022",94,68,0,0,0,0,0
1422,"07:04:58AM Feb 7, 2022",96,66,0,0,0,0,0
1423,"07:05:02AM Feb 7, 2022",96,71,0,0,0,0,0
1424,"07:05:06AM Feb 7, 2022",97,73,1,0,0,0,0
1425,"07:05:10AM Feb 7, 2022",96,73,0,0,0,0,0
1426,"07:05:14AM Feb 7, 2022",96,70,0,0,0,0,0
1427,"07:05:18AM Feb 7, 2022",97,69,0,0,0,0,0
1428,"07:05:22AM Feb 7, 2022",97,72,0,0,0,0,0
1429,"07:05:26AM Feb 7, 2022",96,74,0,0,0,0,0
1430,"07:05:30AM Feb 7, 2022",96,73,0,0,0,0,0
1431,"07:05:34AM Feb 7, 2022",96,74,0,0,0,0,0
1432,"07:05:38AM Feb 7, 2022",96,66,0,0,0,0,0
1433,"07:05:42AM Feb 7, 2022",96,66,0,0,0,0,0
1434,"07:05:46AM Feb 7, 2022",95,70,0,0,0,0,0
1435,"07:05:50AM Feb 7, 2022",95,75,0,0,0,0,0
1436,"07:05:54AM Feb 7, 2022",95,72,0,0,0,0,0
1437,"07:05:58AM Feb 7, 2022",94,71,0,0,0,0,0
1438,"07:06:02AM Feb 7, 2022",94,69,0,0,0,0,0
1439,"07:06:06AM Feb 7, 2022",95,75,0,0,0,0,0
1440,"07:06:10AM Feb 7, 2022",95,77,0,0,0,0,0
1441,"07:06:14AM Feb 7, 2022",95,73,0,0,0,0,0
1442,"07:06:18AM Feb 7, 2022",95,73,0,0,0,0,0
1443,"07:06:22AM Feb 7, 2022",96,69,1,0,0,0,0
1444,"07:06:26AM Feb 7, 2022",96,71,0,0,0,0,0
1445,"07:06:30AM Feb 7, 2022",96,73,0,0,0,0,0
1446,"07:06:34AM Feb 7, 2022",96,73,0,0,0,0,0
1447,"07:06:38AM Feb 7, 2022",96,71,0,0,0,0,0
1448,"07:06:42AM Feb 7, 2022",96,71,0,0,0,0,0
1449,"07:06:46AM Feb 7, 2022",96,73,0,0,0,0,0
1450,"07:06:50AM Feb 7, 2022",96,68,0,0,0,0,0
1451,"07:06:54AM Feb 7, 2022",96,69,0,0,0,0,0
1452,"07:06:58AM Feb 7, 2022",96,70,0,0,0,0,0
1453,"07:07:02AM Feb 7, 2022",97,75,0,0,0,0,0
1454,"07:07:06AM Feb 7, 2022",97,78,0,0,0,0,0
1455,"07:07:10AM Feb 7, 2022",96,76,0,0,0,0,0
1456,"07:07:14AM Feb 7, 2022",96,76,0,0,0,0,0
1457,"07:07:18AM Feb 7, 2022",96,81,0,0,0,0,0
1458,"07:07:22AM Feb 7, 2022",96,76,0,0,0,0,0
1459,"07:07:26AM Feb 7, 2022",96,67,0,0,0,0,0
1460,"07:07:30AM Feb 7, 2022",96,68,0,0,0,0,0
1461,"07:07:34AM Feb 7, 2022",95,79,0,0,0,0,0
1462,"07:07:38AM Feb 7, 2022",95,78,0,0,0,0,0
1463,"07:07:42AM Feb 7, 2022",95,79,0,0,0,0,0
1464,"07:07:46AM Feb 7, 2022",96,73,0,0,0,0,0
1465,"07:07:50AM Feb 7, 2022",95,65,1,0,0,0,0
1466,"07:07:54AM Feb 7, 2022",95,65,0,0,0,0,0
1467,"07:07:58AM Feb 7, 2022",95,75,0,0,0,0,0
1468,"07:08:02AM Feb 7, 2022",95,75,0,0,0,0,0
1469,"07:08:06AM Feb 7, 2022",96,76,0,0,0,0,0
1470,"07:08:10AM Feb 7, 2022",96,70,0,0,0,0,0
1471,"07:08:14AM Feb 7, 2022",96,71,0,0,0,0,0
1472,"07:08:18AM Feb 7, 2022",97,73,0,0,0,0,0
1473,"07:08:22AM Feb 7, 2022",97,76,0,0,0,0,0
1474,"07:08:26AM Feb 7, 2022",96,73,0,0,0,0,0
1475,"07:08:30AM Feb 7, 2022",96,73,0,0,0,0,0
1476,"07:08:34AM Feb 7, 2022",95,70,0,0,0,0,0
1477,"07:08:38AM Feb 7, 2022",96,74,0,0,0,0,0
1478,"07:08:42AM Feb 7, 2022",96,75,0,0,0,0,0
1479,"07:08:46AM Feb 7, 2022",95,68,0,0,0,0,0
1480,"07:08:50AM Feb 7, 2022",96,72,0,0,0,0,0
1481,"07:08:54AM Feb 7, 2022",95,67,0,0,0,0,0
1482,"07:08:58AM Feb 7, 2022",95,69,0,0,0,0,0
1483,"07:09:02AM Feb 7, 2022",95,71,0,0,0,0,0
1484,"07:09:06AM Feb 7, 2022",95,75,1,0,0,0,0
1485,"07:09:10AM Feb 7, 2022",95,73,0,0,0,0,0
1486,"07:09:14AM Feb 7, 2022",96,76,0,0,0,0,0
1487,"07:09:18AM Feb 7, 2022",96,73,0,0,0,0,0
1488,"07:09:22AM Feb 7, 2022",96,72,0,0,0,0,0
1489,"07:09:26AM Feb 7, 2022",96,72,0,0,0,0,0
1490,"07:09:30AM Feb 7, 2022",95,71,1,0,0,0,0
1491,"07:09:34AM Feb 7, 2022",95,73,0,0,0,0,0
1492,"07:09:38AM Feb 7, 2022",95,73,0,0,0,0,0
1493,"07:09:42AM Feb 7, 2022",95,72,0,0,0,0,0
1494,"07:09:46AM Feb 7, 2022",95,71,0,0,0,0,0
1495,"07:09:50AM Feb 7, 2022",95,70,0,0,0,0,0
1496,"07:09:54AM Feb 7, 2022",95,68,0,0,0,0,0
1497,"07:09:58AM Feb 7, 2022",95,73,0,0,0,0,0
1498,"07:10:02AM Feb 7, 2022",96,72,0,0,0,0,0
1499,"07:10:06AM Feb 7, 2022",96,67,1,0,0,1,"07:10:06AM Feb 7, 2022"
1500,"07:10:10AM Feb 7, 2022",96,69,0,0,0,0,0
1501,"07:10:14AM Feb 7, 2022",96,69,0,0,0,0,0
1502,"07:10:18AM Feb 7, 2022",96,75,0,0,0,0,0
1503,"07:10:22AM Feb 7, 2022",96,80,0,0,0,0,0
1504,"07:10:26AM Feb 7, 2022",96,75,0,0,0,0,0
1505,"07:10:30AM Feb 7, 2022",96,69,0,0,0,0,0
1506,"07:10:34AM Feb 7, 2022",96,68,0,0,0,0,0
1507,"07:10:38AM Feb 7, 2022",96,77,0,0,0,0,0
1508,"07:10:42AM Feb 7, 2022",96,76,0,0,0,0,0
1509,"07:10:46AM Feb 7, 2022",95,71,0,0,0,0,0
1510,"07:10:50AM Feb 7, 2022",94,69,0,0,0,0,0
1511,"07:10:54AM Feb 7, 2022",94,71,0,0,0,0,0
1512,"07:10:58AM Feb 7, 2022",94,70,0,0,0,0,0
1513,"07:11:02AM Feb 7, 2022",94,73,0,0,0,0,0
1514,"07:11:06AM Feb 7, 2022",95,72,0,0,0,0,0
1515,"07:11:10AM Feb 7, 2022",95,69,0,0,0,0,0
1516,"07:11:14AM Feb 7, 2022",96,66,0,0,0,0,0
1517,"07:11:18AM Feb 7, 2022",96,67,1,0,0,0,0
1518,"07:11:22AM Feb 7, 2022",96,68,1,0,0,0,0
1519,"07:11:26AM Feb 7, 2022",96,69,0,0,0,0,0
1520,"07:11:30AM Feb 7, 2022",97,65,1,0,0,0,0
1521,"07:11:34AM Feb 7, 2022",97,60,0,0,0,0,0
1522,"07:11:38AM Feb 7, 2022",97,69,1,0,0,0,0
1523,"07:11:42AM Feb 7, 2022",96,71,0,0,0,0,0
1524,"07:11:46AM Feb 7, 2022",96,72,1,0,0,0,0
1525,"07:11:50AM Feb 7, 2022",95,67,0,0,0,0,0
1526,"07:11:54AM Feb 7, 2022",96,71,0,0,0,0,0
1527,"07:11:58AM Feb 7, 2022",95,78,1,0,0,0,0
1528,"07:12:02AM Feb 7, 2022",95,80,0,0,0,0,0
1529,"07:12:06AM Feb 7, 2022",95,77,0,0,0,0,0
1530,"07:12:10AM Feb 7, 2022",95,69,0,0,0,0,0
1531,"07:12:14AM Feb 7, 2022",96,72,0,0,0,0,0
1532,"07:12:18AM Feb 7, 2022",96,73,0,0,0,0,0
1533,"07:12:22AM Feb 7, 2022",95,70,0,0,0,0,0
1534,"07:12:26AM Feb 7, 2022",96,72,0,0,0,0,0
1535,"07:12:30AM Feb 7, 2022",96,75,0,0,0,0,0
1536,"07:12:34AM Feb 7, 2022",96,72,0,0,0,0,0
1537,"07:12:38AM Feb 7, 2022",95,73,16,0,0,0,0
1538,"07:12:42AM Feb 7, 2022",95,73,19,0,0,0,0
1539,"07:12:46AM Feb 7, 2022",94,74,48,0,0,0,0
1540,"07:12:50AM Feb 7, 2022",94,74,25,0,0,0,0
1541,"07:12:54AM Feb 7, 2022",94,74,12,0,0,0,0
1542,"07:12:58AM Feb 7, 2022",94,74,0,0,0,0,0
1543,"07:13:02AM Feb 7, 2022",95,72,0,0,0,0,0
1544,"07:13:06AM Feb 7, 2022",95,76,0,0,0,0,0
1545,"07:13:10AM Feb 7, 2022",96,79,1,0,0,0,0
1546,"07:13:14AM Feb 7, 2022",96,86,0,0,0,0,0
1547,"07:13:18AM Feb 7, 2022",97,90,0,0,0,0,0
1548,"07:13:22AM Feb 7, 2022",97,85,0,0,0,0,0
1549,"07:13:26AM Feb 7, 2022",98,79,0,0,0,0,0
1550,"07:13:30AM Feb 7, 2022",98,78,15,0,0,0,0
1551,"07:13:34AM Feb 7, 2022",98,78,22,0,0,0,0
1552,"07:13:38AM Feb 7, 2022",98,78,2,0,0,0,0
1553,"07:13:42AM Feb 7, 2022",98,78,0,0,0,0,0
1554,"07:13:46AM Feb 7, 2022",98,79,0,0,0,0,0
1555,"07:13:50AM Feb 7, 2022",98,84,0,0,0,0,0
1556,"07:13:54AM Feb 7, 2022",98,80,0,0,0,0,0
1557,"07:13:58AM Feb 7, 2022",97,73,0,0,0,0,0
1558,"07:14:02AM Feb 7, 2022",97,75,0,0,0,0,0
1559,"07:14:06AM Feb 7, 2022",98,76,0,0,0,0,0
1560,"07:14:10AM Feb 7, 2022",98,78,0,0,0,0,0
1561,"07:14:14AM Feb 7, 2022",98,78,0,0,0,0,0
1562,"07:14:18AM Feb 7, 2022",98,67,0,0,0,0,0
1563,"07:14:22AM Feb 7, 2022",98,61,0,0,0,0,0
1564,"07:14:26AM Feb 7, 2022",98,63,0,0,0,0,0
1565,"07:14:30AM Feb 7, 2022",98,66,0,0,0,0,0
1566,"07:14:34AM Feb 7, 2022",98,67,0,0,0,0,0
1567,"07:14:38AM Feb 7, 2022",98,73,0,0,0,0,0
1568,"07:14:42AM Feb 7, 2022",98,75,0,0,0,0,0
1569,"07:14:46AM Feb 7, 2022",98,77,0,0,0,0,0
1570,"07:14:50AM Feb 7, 2022",97,76,0,0,0,0,0
1571,"07:14:54AM Feb 7, 2022",97,74,0,0,0,0,0
1572,"07:14:58AM Feb 7, 2022",97,65,0,0,0,0,0
1573,"07:15:02AM Feb 7, 2022",97,59,0,0,0,0,0
1574,"07:15:06AM Feb 7, 2022",97,69,0,0,0,0,0
1575,"07:15:10AM Feb 7, 2022",97,73,0,0,0,0,0
1576,"07:15:14AM Feb 7, 2022",97,71,0,0,0,0,0
1577,"07:15:18AM Feb 7, 2022",97,72,0,0,0,0,0
1578,"07:15:22AM Feb 7, 2022",97,70,0,0,0,0,0
1579,"07:15:26AM Feb 7, 2022",96,74,0,0,0,0,0
1580,"07:15:30AM Feb 7, 2022",96,72,0,0,0,0,0
1581,"07:15:34AM Feb 7, 2022",96,72,0,0,0,0,0
1582,"07:15:38AM Feb 7, 2022",96,72,0,0,0,0,0
1583,"07:15:42AM Feb 7, 2022",96,69,0,0,0,0,0
1584,"07:15:46AM Feb 7, 2022",96,67,0,0,0,0,0
1585,"07:15:50AM Feb 7, 2022",96,67,0,0,0,0,0
1586,"07:15:54AM Feb 7, 2022",96,72,0,0,0,0,0
1587,"07:15:58AM Feb 7, 2022",96,79,0,0,0,0,0
1588,"07:16:02AM Feb 7, 2022",96,72,0,0,0,0,0
1589,"07:16:06AM Feb 7, 2022",97,71,0,0,0,0,0
1590,"07:16:10AM Feb 7, 2022",97,74,0,0,0,0,0
1591,"07:16:14AM Feb 7, 2022",97,71,0,0,0,0,0
1592,"07:16:18AM Feb 7, 2022",97,68,0,0,0,0,0
1593,"07:16:22AM Feb 7, 2022",98,64,0,0,0,0,0
1594,"07:16:26AM Feb 7, 2022",97,68,0,0,0,0,0
1595,"07:16:30AM Feb 7, 2022",97,67,0,0,0,0,0
1596,"07:16:34AM Feb 7, 2022",97,68,0,0,0,0,0
1597,"07:16:38AM Feb 7, 2022",97,65,0,0,0,0,0
1598,"07:16:42AM Feb 7, 2022",97,61,0,0,0,0,0
1599,"07:16:46AM Feb 7, 2022",97,57,0,0,0,0,0
1600,"07:16:50AM Feb 7, 2022",97,63,0,0,0,0,0
1601,"07:16:54AM Feb 7, 2022",97,57,0,0,0,0,0
1602,"07:16:58AM Feb 7, 2022",97,60,0,0,0,0,0
1603,"07:17:02AM Feb 7, 2022",97,75,0,0,0,0,0
1604,"07:17:06AM Feb 7, 2022",97,73,0,0,0,0,0
1605,"07:17:10AM Feb 7, 2022",97,73,0,0,0,0,0
1606,"07:17:14AM Feb 7, 2022",97,76,0,0,0,0,0
1607,"07:17:18AM Feb 7, 2022",97,74,0,0,0,0,0
1608,"07:17:22AM Feb 7, 2022",98,71,0,0,0,0,0
1609,"07:17:26AM Feb 7, 2022",98,72,0,0,0,0,0
1610,"07:17:30AM Feb 7, 2022",97,73,0,0,0,0,0
1611,"07:17:34AM Feb 7, 2022",97,71,0,0,0,0,0
1612,"07:17:38AM Feb 7, 2022",96,68,0,0,0,0,0
1613,"07:17:42AM Feb 7, 2022",97,69,0,0,0,0,0
