,Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,PERIODIC_BREATHING,labels_periodic
4801,"07:16:07AM Feb 6, 2022",98,75,0,0,0,0,0
4802,"07:16:11AM Feb 6, 2022",98,72,0,0,0,0,0
4803,"07:16:15AM Feb 6, 2022",98,73,0,0,0,0,0
4804,"07:16:19AM Feb 6, 2022",98,74,0,0,0,0,0
4805,"07:16:23AM Feb 6, 2022",98,71,0,0,0,0,0
4806,"07:16:27AM Feb 6, 2022",98,67,0,0,0,0,0
4807,"07:16:31AM Feb 6, 2022",98,64,0,0,0,0,0
4808,"07:16:35AM Feb 6, 2022",98,69,0,0,0,0,0
4809,"07:16:39AM Feb 6, 2022",98,72,0,0,0,0,0
4810,"07:16:43AM Feb 6, 2022",98,63,0,0,0,0,0
4811,"07:16:47AM Feb 6, 2022",98,66,1,0,0,0,0
4812,"07:16:51AM Feb 6, 2022",98,70,0,0,0,0,0
4813,"07:16:55AM Feb 6, 2022",98,70,0,0,0,0,0
4814,"07:16:59AM Feb 6, 2022",98,65,0,0,0,0,0
4815,"07:17:03AM Feb 6, 2022",98,65,1,0,0,0,0
4816,"07:17:07AM Feb 6, 2022",98,67,1,0,0,0,0
4817,"07:17:11AM Feb 6, 2022",98,66,0,0,0,0,0
4818,"07:17:15AM Feb 6, 2022",98,67,0,0,0,0,0
4819,"07:17:19AM Feb 6, 2022",98,67,0,0,0,0,0
4820,"07:17:23AM Feb 6, 2022",98,68,1,0,0,0,0
4821,"07:17:27AM Feb 6, 2022",98,63,0,0,0,0,0
4822,"07:17:31AM Feb 6, 2022",98,66,1,0,0,0,0
4823,"07:17:35AM Feb 6, 2022",98,73,0,0,0,0,0
4824,"07:17:39AM Feb 6, 2022",98,70,1,0,0,0,0
4825,"07:17:43AM Feb 6, 2022",98,70,0,0,0,0,0
4826,"07:17:47AM Feb 6, 2022",98,71,0,0,0,0,0
4827,"07:17:51AM Feb 6, 2022",98,66,1,0,0,0,0
4828,"07:17:55AM Feb 6, 2022",98,65,1,0,0,0,0
4829,"07:17:59AM Feb 6, 2022",98,69,0,0,0,0,0
4830,"07:18:03AM Feb 6, 2022",98,63,0,0,0,0,0
4831,"07:18:07AM Feb 6, 2022",98,62,0,0,0,0,0
4832,"07:18:11AM Feb 6, 2022",98,60,1,0,0,0,0
4833,"07:18:15AM Feb 6, 2022",98,59,0,0,0,0,0
4834,"07:18:19AM Feb 6, 2022",98,64,0,0,0,0,0
4835,"07:18:23AM Feb 6, 2022",98,66,1,0,0,0,0
4836,"07:18:27AM Feb 6, 2022",98,69,0,0,0,0,0
4837,"07:18:31AM Feb 6, 2022",98,68,0,0,0,0,0
4838,"07:18:35AM Feb 6, 2022",98,63,0,0,0,0,0
4839,"07:18:39AM Feb 6, 2022",98,63,1,0,0,0,0
4840,"07:18:43AM Feb 6, 2022",98,66,0,0,0,0,0
4841,"07:18:47AM Feb 6, 2022",98,71,0,0,0,0,0
4842,"07:18:51AM Feb 6, 2022",98,71,0,0,0,0,0
4843,"07:18:55AM Feb 6, 2022",98,68,1,0,0,0,0
4844,"07:18:59AM Feb 6, 2022",98,69,0,0,0,0,0
4845,"07:19:03AM Feb 6, 2022",98,72,0,0,0,0,0
4846,"07:19:07AM Feb 6, 2022",98,69,1,0,0,0,0
4847,"07:19:11AM Feb 6, 2022",98,68,1,0,0,0,0
4848,"07:19:15AM Feb 6, 2022",98,65,0,0,0,0,0
4849,"07:19:19AM Feb 6, 2022",98,69,0,0,0,0,0
4850,"07:19:23AM Feb 6, 2022",98,67,0,0,0,0,0
4851,"07:19:27AM Feb 6, 2022",98,66,0,0,0,0,0
4852,"07:19:31AM Feb 6, 2022",98,61,0,0,0,0,0
4853,"07:19:35AM Feb 6, 2022",98,71,0,0,0,0,0
4854,"07:19:39AM Feb 6, 2022",98,71,0,0,0,0,0
4855,"07:19:43AM Feb 6, 2022",98,70,0,0,0,0,0
4856,"07:19:47AM Feb 6, 2022",98,72,0,0,0,0,0
4857,"07:19:51AM Feb 6, 2022",98,72,0,0,0,0,0
4858,"07:19:55AM Feb 6, 2022",98,73,1,0,0,0,0
4859,"07:19:59AM Feb 6, 2022",98,71,1,0,0,0,0
4860,"07:20:03AM Feb 6, 2022",98,76,0,0,0,0,0
4861,"07:20:07AM Feb 6, 2022",98,77,0,0,0,0,0
4862,"07:20:11AM Feb 6, 2022",98,71,0,0,0,0,0
4863,"07:20:15AM Feb 6, 2022",98,62,0,0,0,0,0
4864,"07:20:19AM Feb 6, 2022",98,60,0,0,0,0,0
4865,"07:20:23AM Feb 6, 2022",98,67,0,0,0,0,0
4866,"07:20:27AM Feb 6, 2022",98,75,0,0,0,0,0
4867,"07:20:31AM Feb 6, 2022",98,72,0,0,0,0,0
4868,"07:20:35AM Feb 6, 2022",98,74,27,0,0,0,0
4869,"07:20:39AM Feb 6, 2022",98,74,97,0,0,0,0
4870,"07:20:43AM Feb 6, 2022",98,74,42,0,0,0,0
4871,"07:20:47AM Feb 6, 2022",98,78,3,0,0,0,0
4872,"07:20:51AM Feb 6, 2022",98,75,0,0,0,0,0
4873,"07:20:55AM Feb 6, 2022",98,75,0,0,0,0,0
4874,"07:20:59AM Feb 6, 2022",98,76,0,0,0,0,0
4875,"07:21:03AM Feb 6, 2022",98,71,0,0,0,0,0
4876,"07:21:07AM Feb 6, 2022",98,69,0,0,0,0,0
4877,"07:21:11AM Feb 6, 2022",98,71,0,0,0,0,0
4878,"07:21:15AM Feb 6, 2022",98,70,0,0,0,0,0
4879,"07:21:19AM Feb 6, 2022",98,66,0,0,0,0,0
4880,"07:21:23AM Feb 6, 2022",98,67,0,0,0,0,0
4881,"07:21:27AM Feb 6, 2022",98,67,0,0,0,0,0
4882,"07:21:31AM Feb 6, 2022",98,68,0,0,0,0,0
4883,"07:21:35AM Feb 6, 2022",98,66,0,0,0,0,0
4884,"07:21:39AM Feb 6, 2022",97,68,0,0,0,0,0
4885,"07:21:43AM Feb 6, 2022",97,66,0,0,0,0,0
4886,"07:21:47AM Feb 6, 2022",98,62,0,0,0,0,0
4887,"07:21:51AM Feb 6, 2022",98,65,0,0,0,0,0
4888,"07:21:55AM Feb 6, 2022",98,67,0,0,0,0,0
4889,"07:21:59AM Feb 6, 2022",98,65,0,0,0,0,0
4890,"07:22:03AM Feb 6, 2022",98,75,0,0,0,0,0
4891,"07:22:07AM Feb 6, 2022",98,71,0,0,0,0,0
4892,"07:22:11AM Feb 6, 2022",98,67,0,0,0,0,0
4893,"07:22:15AM Feb 6, 2022",98,70,0,0,0,0,0
4894,"07:22:19AM Feb 6, 2022",98,70,0,0,0,0,0
4895,"07:22:23AM Feb 6, 2022",98,68,0,0,0,0,0
4896,"07:22:27AM Feb 6, 2022",98,66,0,0,0,0,0
4897,"07:22:31AM Feb 6, 2022",98,63,0,0,0,0,0
4898,"07:22:35AM Feb 6, 2022",97,65,0,0,0,0,0
4899,"07:22:39AM Feb 6, 2022",97,75,0,0,0,0,0
4900,"07:22:43AM Feb 6, 2022",97,72,0,0,0,0,0
4901,"07:22:47AM Feb 6, 2022",97,66,0,0,0,0,0
4902,"07:22:51AM Feb 6, 2022",97,67,0,0,0,0,0
4903,"07:22:55AM Feb 6, 2022",97,69,0,0,0,0,0
4904,"07:22:59AM Feb 6, 2022",98,64,0,0,0,0,0
4905,"07:23:03AM Feb 6, 2022",98,66,0,0,0,0,0
4906,"07:23:07AM Feb 6, 2022",98,68,0,0,0,0,0
4907,"07:23:11AM Feb 6, 2022",98,69,0,0,0,0,0
4908,"07:23:15AM Feb 6, 2022",98,67,0,0,0,0,0
4909,"07:23:19AM Feb 6, 2022",98,62,0,0,0,0,0
4910,"07:23:23AM Feb 6, 2022",98,65,0,0,0,0,0
4911,"07:23:27AM Feb 6, 2022",98,67,0,0,0,0,0
4912,"07:23:31AM Feb 6, 2022",98,63,0,0,0,0,0
4913,"07:23:35AM Feb 6, 2022",98,65,0,0,0,0,0
4914,"07:23:39AM Feb 6, 2022",98,75,0,0,0,0,0
4915,"07:23:43AM Feb 6, 2022",98,70,0,0,0,0,0
4916,"07:23:47AM Feb 6, 2022",98,62,0,0,0,0,0
4917,"07:23:51AM Feb 6, 2022",97,61,0,0,0,0,0
4918,"07:23:55AM Feb 6, 2022",97,67,0,0,0,0,0
4919,"07:23:59AM Feb 6, 2022",97,66,1,0,0,0,0
4920,"07:24:03AM Feb 6, 2022",97,63,0,0,0,0,0
4921,"07:24:07AM Feb 6, 2022",97,62,0,0,0,0,0
4922,"07:24:11AM Feb 6, 2022",98,69,1,0,0,0,0
4923,"07:24:15AM Feb 6, 2022",98,74,0,0,0,0,0
4924,"07:24:19AM Feb 6, 2022",98,67,0,0,0,0,0
4925,"07:24:23AM Feb 6, 2022",98,62,0,0,0,0,0
4926,"07:24:27AM Feb 6, 2022",98,67,0,0,0,0,0
4927,"07:24:31AM Feb 6, 2022",98,66,0,0,0,0,0
4928,"07:24:35AM Feb 6, 2022",98,67,0,0,0,0,0
4929,"07:24:39AM Feb 6, 2022",98,62,0,0,0,0,0
4930,"07:24:43AM Feb 6, 2022",98,64,0,0,0,0,0
4931,"07:24:47AM Feb 6, 2022",98,72,0,0,0,0,0
4932,"07:24:51AM Feb 6, 2022",98,69,0,0,0,0,0
4933,"07:24:55AM Feb 6, 2022",97,68,0,0,0,0,0
4934,"07:24:59AM Feb 6, 2022",97,72,0,0,0,0,0
4935,"07:25:03AM Feb 6, 2022",97,69,0,0,0,0,0
4936,"07:25:07AM Feb 6, 2022",97,70,0,0,0,0,0
4937,"07:25:11AM Feb 6, 2022",97,71,0,0,0,0,0
4938,"07:25:15AM Feb 6, 2022",98,69,0,0,0,0,0
4939,"07:25:19AM Feb 6, 2022",98,64,0,0,0,0,0
4940,"07:25:23AM Feb 6, 2022",98,71,0,0,0,0,0
4941,"07:25:27AM Feb 6, 2022",98,73,0,0,0,0,0
4942,"07:25:31AM Feb 6, 2022",98,71,0,0,0,0,0
4943,"07:25:35AM Feb 6, 2022",98,67,0,0,0,0,0
4944,"07:25:39AM Feb 6, 2022",98,68,0,0,0,0,0
4945,"07:25:43AM Feb 6, 2022",98,69,0,0,0,0,0
4946,"07:25:47AM Feb 6, 2022",98,75,0,0,0,0,0
4947,"07:25:51AM Feb 6, 2022",98,70,0,0,0,0,0
4948,"07:25:55AM Feb 6, 2022",98,68,0,0,0,0,0
4949,"07:25:59AM Feb 6, 2022",97,68,0,0,0,0,0
4950,"07:26:03AM Feb 6, 2022",97,70,0,0,0,0,0
4951,"07:26:07AM Feb 6, 2022",97,73,0,0,0,0,0
4952,"07:26:11AM Feb 6, 2022",97,69,0,0,0,0,0
4953,"07:26:15AM Feb 6, 2022",97,62,0,0,0,0,0
4954,"07:26:19AM Feb 6, 2022",97,65,0,0,0,0,0
4955,"07:26:23AM Feb 6, 2022",98,71,0,0,0,0,0
4956,"07:26:27AM Feb 6, 2022",98,71,0,0,0,0,0
4957,"07:26:31AM Feb 6, 2022",98,68,0,0,0,0,0
4958,"07:26:35AM Feb 6, 2022",98,75,0,0,0,0,0
4959,"07:26:39AM Feb 6, 2022",98,75,0,0,0,0,0
4960,"07:26:43AM Feb 6, 2022",98,69,0,0,0,0,0
4961,"07:26:47AM Feb 6, 2022",98,67,0,0,0,0,0
4962,"07:26:51AM Feb 6, 2022",98,71,0,0,0,0,0
4963,"07:26:55AM Feb 6, 2022",98,68,0,0,0,0,0
4964,"07:26:59AM Feb 6, 2022",98,69,0,0,0,0,0
4965,"07:27:03AM Feb 6, 2022",98,67,41,0,0,0,0
4966,"07:27:07AM Feb 6, 2022",98,67,19,0,0,0,0
4967,"07:27:11AM Feb 6, 2022",98,69,0,0,0,0,0
4968,"07:27:15AM Feb 6, 2022",97,81,0,0,0,0,0
4969,"07:27:19AM Feb 6, 2022",97,83,0,0,0,0,0
4970,"07:27:23AM Feb 6, 2022",98,76,0,0,0,0,0
4971,"07:27:27AM Feb 6, 2022",98,74,0,0,0,0,0
4972,"07:27:31AM Feb 6, 2022",98,64,0,0,0,0,0
4973,"07:27:35AM Feb 6, 2022",98,59,0,0,0,0,0
4974,"07:27:39AM Feb 6, 2022",98,65,0,0,0,0,0
4975,"07:27:43AM Feb 6, 2022",98,63,0,0,0,0,0
4976,"07:27:47AM Feb 6, 2022",98,67,0,0,0,0,0
4977,"07:27:51AM Feb 6, 2022",98,68,0,0,0,0,0
4978,"07:27:55AM Feb 6, 2022",98,66,0,0,0,0,0
4979,"07:27:59AM Feb 6, 2022",98,71,0,0,0,0,0
4980,"07:28:03AM Feb 6, 2022",98,66,0,0,0,0,0
4981,"07:28:07AM Feb 6, 2022",97,67,0,0,0,0,0
4982,"07:28:11AM Feb 6, 2022",97,66,0,0,0,0,0
4983,"07:28:15AM Feb 6, 2022",97,71,0,0,0,0,0
4984,"07:28:19AM Feb 6, 2022",97,69,0,0,0,0,0
4985,"07:28:23AM Feb 6, 2022",97,68,0,0,0,0,0
4986,"07:28:27AM Feb 6, 2022",97,60,0,0,0,0,0
4987,"07:28:31AM Feb 6, 2022",97,62,0,0,0,0,0
4988,"07:28:35AM Feb 6, 2022",97,67,0,0,0,0,0
4989,"07:28:39AM Feb 6, 2022",97,63,0,0,0,0,0
4990,"07:28:43AM Feb 6, 2022",98,68,0,0,0,0,0
4991,"07:28:47AM Feb 6, 2022",98,67,0,0,0,0,0
4992,"07:28:51AM Feb 6, 2022",98,63,0,0,0,0,0
4993,"07:28:55AM Feb 6, 2022",98,67,0,0,0,0,0
4994,"07:28:59AM Feb 6, 2022",98,69,0,0,0,0,0
4995,"07:29:03AM Feb 6, 2022",98,67,0,0,0,0,0
4996,"07:29:07AM Feb 6, 2022",97,67,0,0,0,0,0
4997,"07:29:11AM Feb 6, 2022",97,67,0,0,0,0,0
4998,"07:29:15AM Feb 6, 2022",97,64,0,0,0,0,0
4999,"07:29:19AM Feb 6, 2022",97,70,0,0,0,0,0
5000,"07:29:23AM Feb 6, 2022",97,68,0,0,0,0,0
5001,"07:29:27AM Feb 6, 2022",97,66,0,0,0,0,0
5002,"07:29:31AM Feb 6, 2022",97,65,0,0,0,0,0
5003,"07:29:35AM Feb 6, 2022",97,65,0,0,0,0,0
5004,"07:29:39AM Feb 6, 2022",97,71,0,0,0,0,0
5005,"07:29:43AM Feb 6, 2022",97,68,0,0,0,0,0
5006,"07:29:47AM Feb 6, 2022",97,67,0,0,0,0,0
5007,"07:29:51AM Feb 6, 2022",98,64,0,0,0,0,0
5008,"07:29:55AM Feb 6, 2022",98,67,0,0,0,0,0
5009,"07:29:59AM Feb 6, 2022",98,68,0,0,0,0,0
5010,"07:30:03AM Feb 6, 2022",98,65,0,0,0,0,0
5011,"07:30:07AM Feb 6, 2022",98,66,0,0,0,0,0
5012,"07:30:11AM Feb 6, 2022",98,71,0,0,0,0,0
5013,"07:30:15AM Feb 6, 2022",97,61,0,0,0,0,0
5014,"07:30:19AM Feb 6, 2022",97,61,0,0,0,0,0
5015,"07:30:23AM Feb 6, 2022",97,67,0,0,0,0,0
5016,"07:30:27AM Feb 6, 2022",97,72,0,0,0,0,0
5017,"07:30:31AM Feb 6, 2022",97,74,0,0,0,0,0
5018,"07:30:35AM Feb 6, 2022",97,72,0,0,0,0,0
5019,"07:30:39AM Feb 6, 2022",97,74,0,0,0,0,0
5020,"07:30:43AM Feb 6, 2022",97,69,0,0,0,0,0
5021,"07:30:47AM Feb 6, 2022",97,63,0,0,0,0,0
5022,"07:30:51AM Feb 6, 2022",98,66,0,0,0,0,0
5023,"07:30:55AM Feb 6, 2022",98,67,0,0,0,0,0
5024,"07:30:59AM Feb 6, 2022",98,66,0,0,0,0,0
5025,"07:31:03AM Feb 6, 2022",98,66,0,0,0,0,0
5026,"07:31:07AM Feb 6, 2022",98,70,0,0,0,0,0
5027,"07:31:11AM Feb 6, 2022",98,71,0,0,0,0,0
5028,"07:31:15AM Feb 6, 2022",98,65,0,0,0,0,0
5029,"07:31:19AM Feb 6, 2022",97,63,0,0,0,0,0
5030,"07:31:23AM Feb 6, 2022",97,66,0,0,0,0,0
5031,"07:31:27AM Feb 6, 2022",97,67,0,0,0,0,0
5032,"07:31:31AM Feb 6, 2022",97,66,0,0,0,0,0
5033,"07:31:35AM Feb 6, 2022",97,64,0,0,0,0,0
5034,"07:31:39AM Feb 6, 2022",97,65,0,0,0,0,0
5035,"07:31:43AM Feb 6, 2022",97,67,0,0,0,0,0
5036,"07:31:47AM Feb 6, 2022",97,65,0,0,0,0,0
5037,"07:31:51AM Feb 6, 2022",97,65,0,0,0,0,0
5038,"07:31:55AM Feb 6, 2022",97,66,0,0,0,0,0
5039,"07:31:59AM Feb 6, 2022",98,68,0,0,0,0,0
5040,"07:32:03AM Feb 6, 2022",98,72,0,0,0,0,0
5041,"07:32:07AM Feb 6, 2022",98,72,0,0,0,0,0
5042,"07:32:11AM Feb 6, 2022",98,71,0,0,0,0,0
5043,"07:32:15AM Feb 6, 2022",98,65,0,0,0,0,0
5044,"07:32:19AM Feb 6, 2022",98,64,0,0,0,0,0
5045,"07:32:23AM Feb 6, 2022",97,64,0,0,0,0,0
5046,"07:32:27AM Feb 6, 2022",97,68,0,0,0,0,0
5047,"07:32:31AM Feb 6, 2022",97,70,0,0,0,0,0
5048,"07:32:35AM Feb 6, 2022",97,67,0,0,0,0,0
5049,"07:32:39AM Feb 6, 2022",97,70,0,0,0,0,0
5050,"07:32:43AM Feb 6, 2022",97,68,0,0,0,0,0
5051,"07:32:47AM Feb 6, 2022",97,60,0,0,0,0,0
5052,"07:32:51AM Feb 6, 2022",97,63,0,0,0,0,0
5053,"07:32:55AM Feb 6, 2022",97,71,0,0,0,0,0
5054,"07:32:59AM Feb 6, 2022",97,70,0,0,0,0,0
5055,"07:33:03AM Feb 6, 2022",98,68,0,0,0,0,0
5056,"07:33:07AM Feb 6, 2022",98,69,0,0,0,0,0
5057,"07:33:11AM Feb 6, 2022",98,69,0,0,0,0,0
5058,"07:33:15AM Feb 6, 2022",98,69,0,0,0,0,0
5059,"07:33:19AM Feb 6, 2022",97,69,0,0,0,0,0
5060,"07:33:23AM Feb 6, 2022",97,72,0,0,0,0,0
5061,"07:33:27AM Feb 6, 2022",97,70,0,0,0,0,0
5062,"07:33:31AM Feb 6, 2022",97,67,0,0,0,0,0
5063,"07:33:35AM Feb 6, 2022",97,69,0,0,0,0,0
5064,"07:33:39AM Feb 6, 2022",97,63,0,0,0,0,0
5065,"07:33:43AM Feb 6, 2022",97,63,0,0,0,0,0
5066,"07:33:47AM Feb 6, 2022",97,67,0,0,0,0,0
5067,"07:33:51AM Feb 6, 2022",97,71,0,0,0,0,0
5068,"07:33:55AM Feb 6, 2022",97,67,0,0,0,0,0
5069,"07:33:59AM Feb 6, 2022",97,63,0,0,0,0,0
5070,"07:34:03AM Feb 6, 2022",97,64,0,0,0,0,0
5071,"07:34:07AM Feb 6, 2022",97,67,0,0,0,0,0
5072,"07:34:11AM Feb 6, 2022",98,69,0,0,0,0,0
5073,"07:34:15AM Feb 6, 2022",97,66,0,0,0,0,0
5074,"07:34:19AM Feb 6, 2022",97,66,0,0,0,0,0
5075,"07:34:23AM Feb 6, 2022",97,63,0,0,0,0,0
5076,"07:34:27AM Feb 6, 2022",97,61,0,0,0,0,0
5077,"07:34:31AM Feb 6, 2022",97,71,0,0,0,0,0
5078,"07:34:35AM Feb 6, 2022",97,65,0,0,0,0,0
5079,"07:34:39AM Feb 6, 2022",97,67,0,0,0,0,0
5080,"07:34:43AM Feb 6, 2022",97,68,0,0,0,0,0
5081,"07:34:47AM Feb 6, 2022",97,66,0,0,0,0,0
5082,"07:34:51AM Feb 6, 2022",97,69,0,0,0,0,0
5083,"07:34:55AM Feb 6, 2022",97,71,0,0,0,0,0
5084,"07:34:59AM Feb 6, 2022",97,73,0,0,0,0,0
5085,"07:35:03AM Feb 6, 2022",98,72,0,0,0,0,0
5086,"07:35:07AM Feb 6, 2022",98,67,0,0,0,0,0
5087,"07:35:11AM Feb 6, 2022",98,72,0,0,0,0,0
5088,"07:35:15AM Feb 6, 2022",98,74,0,0,0,0,0
5089,"07:35:19AM Feb 6, 2022",98,70,0,0,0,0,0
5090,"07:35:23AM Feb 6, 2022",98,69,0,0,0,0,0
5091,"07:35:27AM Feb 6, 2022",97,70,0,0,0,0,0
5092,"07:35:31AM Feb 6, 2022",97,72,0,0,0,0,0
5093,"07:35:35AM Feb 6, 2022",98,70,0,0,0,0,0
5094,"07:35:39AM Feb 6, 2022",98,70,0,0,0,0,0
5095,"07:35:43AM Feb 6, 2022",97,74,0,0,0,0,0
5096,"07:35:47AM Feb 6, 2022",97,69,0,0,0,0,0
5097,"07:35:51AM Feb 6, 2022",97,64,0,0,0,0,0
5098,"07:35:55AM Feb 6, 2022",97,67,0,0,0,0,0
5099,"07:35:59AM Feb 6, 2022",97,71,0,0,0,0,0
5100,"07:36:03AM Feb 6, 2022",97,67,0,0,0,0,0
5101,"07:36:07AM Feb 6, 2022",97,63,0,0,0,0,0
5102,"07:36:11AM Feb 6, 2022",97,66,0,0,0,0,0
5103,"07:36:15AM Feb 6, 2022",97,63,0,0,0,0,0
5104,"07:36:19AM Feb 6, 2022",97,62,0,0,0,0,0
5105,"07:36:23AM Feb 6, 2022",97,62,0,0,0,0,0
5106,"07:36:27AM Feb 6, 2022",97,68,0,0,0,0,0
5107,"07:36:31AM Feb 6, 2022",97,72,0,0,0,0,0
5108,"07:36:35AM Feb 6, 2022",97,68,2,0,0,0,0
5109,"07:36:39AM Feb 6, 2022",97,68,6,0,0,0,0
5110,"07:36:43AM Feb 6, 2022",97,68,18,0,0,0,0
5111,"07:36:47AM Feb 6, 2022",97,73,0,0,0,0,0
5112,"07:36:51AM Feb 6, 2022",97,73,0,0,0,0,0
5113,"07:36:55AM Feb 6, 2022",98,77,0,0,0,0,0
5114,"07:36:59AM Feb 6, 2022",98,68,0,0,0,0,0
5115,"07:37:03AM Feb 6, 2022",98,65,0,0,0,0,0
5116,"07:37:07AM Feb 6, 2022",98,65,0,0,0,0,0
5117,"07:37:11AM Feb 6, 2022",98,67,0,0,0,0,0
5118,"07:37:15AM Feb 6, 2022",98,68,0,0,0,0,0
5119,"07:37:19AM Feb 6, 2022",98,63,0,0,0,0,0
5120,"07:37:23AM Feb 6, 2022",98,57,0,0,0,0,0
5121,"07:37:27AM Feb 6, 2022",97,66,0,0,0,0,0
5122,"07:37:31AM Feb 6, 2022",97,70,0,0,0,0,0
5123,"07:37:35AM Feb 6, 2022",97,68,0,0,0,0,0
5124,"07:37:39AM Feb 6, 2022",97,70,0,0,0,0,0
5125,"07:37:43AM Feb 6, 2022",97,72,0,0,0,0,0
5126,"07:37:47AM Feb 6, 2022",97,73,0,0,0,0,0
5127,"07:37:51AM Feb 6, 2022",98,72,0,0,0,0,0
5128,"07:37:55AM Feb 6, 2022",98,67,0,0,0,0,0
5129,"07:37:59AM Feb 6, 2022",98,60,0,0,0,0,0
5130,"07:38:03AM Feb 6, 2022",98,65,0,0,0,0,0
5131,"07:38:07AM Feb 6, 2022",98,65,0,0,0,0,0
5132,"07:38:11AM Feb 6, 2022",98,66,0,0,0,0,0
5133,"07:38:15AM Feb 6, 2022",98,64,0,0,0,0,0
5134,"07:38:19AM Feb 6, 2022",98,64,75,0,0,0,0
5135,"07:38:23AM Feb 6, 2022",98,67,0,0,0,0,0
5136,"07:38:27AM Feb 6, 2022",98,66,0,0,0,0,0
5137,"07:38:31AM Feb 6, 2022",97,67,0,0,0,0,0
5138,"07:38:35AM Feb 6, 2022",97,65,0,0,0,0,0
5139,"07:38:39AM Feb 6, 2022",97,67,0,0,0,0,0
5140,"07:38:43AM Feb 6, 2022",98,64,0,0,0,0,0
5141,"07:38:47AM Feb 6, 2022",98,63,0,0,0,0,0
5142,"07:38:51AM Feb 6, 2022",98,66,0,0,0,0,0
5143,"07:38:55AM Feb 6, 2022",98,65,0,0,0,0,0
5144,"07:38:59AM Feb 6, 2022",98,67,11,0,0,0,0
5145,"07:39:03AM Feb 6, 2022",98,70,0,0,0,0,0
5146,"07:39:07AM Feb 6, 2022",98,73,0,0,0,0,0
5147,"07:39:11AM Feb 6, 2022",98,72,0,0,0,0,0
5148,"07:39:15AM Feb 6, 2022",98,71,0,0,0,0,0
5149,"07:39:19AM Feb 6, 2022",98,71,0,0,0,0,0
5150,"07:39:23AM Feb 6, 2022",98,71,0,0,0,0,0
5151,"07:39:27AM Feb 6, 2022",98,63,0,0,0,0,0
5152,"07:39:31AM Feb 6, 2022",98,62,0,0,0,0,0
5153,"07:39:35AM Feb 6, 2022",98,65,0,0,0,0,0
5154,"07:39:39AM Feb 6, 2022",98,68,0,0,0,0,0
5155,"07:39:43AM Feb 6, 2022",98,69,0,0,0,0,0
5156,"07:39:47AM Feb 6, 2022",98,74,0,0,0,0,0
5157,"07:39:51AM Feb 6, 2022",98,72,0,0,0,0,0
5158,"07:39:55AM Feb 6, 2022",98,73,0,0,0,0,0
5159,"07:39:59AM Feb 6, 2022",98,70,0,0,0,0,0
5160,"07:40:03AM Feb 6, 2022",98,65,0,0,0,0,0
5161,"07:40:07AM Feb 6, 2022",97,64,0,0,0,0,0
5162,"07:40:11AM Feb 6, 2022",97,67,0,0,0,0,0
5163,"07:40:15AM Feb 6, 2022",97,67,0,0,0,0,0
5164,"07:40:19AM Feb 6, 2022",97,68,0,0,0,0,0
5165,"07:40:23AM Feb 6, 2022",97,72,0,0,0,0,0
5166,"07:40:27AM Feb 6, 2022",97,71,0,0,0,0,0
5167,"07:40:31AM Feb 6, 2022",97,69,0,0,0,0,0
5168,"07:40:35AM Feb 6, 2022",98,67,0,0,0,0,0
5169,"07:40:39AM Feb 6, 2022",98,71,0,0,0,0,0
5170,"07:40:43AM Feb 6, 2022",98,66,0,0,0,0,0
5171,"07:40:47AM Feb 6, 2022",98,61,0,0,0,0,0
5172,"07:40:51AM Feb 6, 2022",98,66,0,0,0,0,0
5173,"07:40:55AM Feb 6, 2022",98,67,0,0,0,0,0
5174,"07:40:59AM Feb 6, 2022",98,68,0,0,0,0,0
5175,"07:41:03AM Feb 6, 2022",98,67,0,0,0,0,0
5176,"07:41:07AM Feb 6, 2022",98,70,0,0,0,0,0
5177,"07:41:11AM Feb 6, 2022",97,70,0,0,0,0,0
5178,"07:41:15AM Feb 6, 2022",97,67,0,0,0,0,0
5179,"07:41:19AM Feb 6, 2022",97,70,0,0,0,0,0
5180,"07:41:23AM Feb 6, 2022",97,74,0,0,0,0,0
5181,"07:41:27AM Feb 6, 2022",97,72,0,0,0,0,0
5182,"07:41:31AM Feb 6, 2022",97,66,0,0,0,0,0
5183,"07:41:35AM Feb 6, 2022",97,67,0,0,0,0,0
5184,"07:41:39AM Feb 6, 2022",97,68,0,0,0,0,0
5185,"07:41:43AM Feb 6, 2022",98,70,0,0,0,0,0
5186,"07:41:47AM Feb 6, 2022",98,68,0,0,0,0,0
5187,"07:41:51AM Feb 6, 2022",98,70,0,0,0,0,0
5188,"07:41:55AM Feb 6, 2022",98,71,0,0,0,0,0
5189,"07:41:59AM Feb 6, 2022",98,69,0,0,0,0,0
5190,"07:42:03AM Feb 6, 2022",98,64,0,0,0,0,0
5191,"07:42:07AM Feb 6, 2022",98,64,0,0,0,0,0
5192,"07:42:11AM Feb 6, 2022",98,69,0,0,0,0,0
5193,"07:42:15AM Feb 6, 2022",98,69,0,0,0,0,0
5194,"07:42:19AM Feb 6, 2022",98,67,0,0,0,0,0
5195,"07:42:23AM Feb 6, 2022",98,66,0,0,0,0,0
5196,"07:42:27AM Feb 6, 2022",97,68,0,0,0,0,0
5197,"07:42:31AM Feb 6, 2022",97,66,0,0,0,0,0
5198,"07:42:35AM Feb 6, 2022",97,62,0,0,0,0,0
